move,ptimes,train_error,test_error
239500,12570.632475666878,0.0602924334816634,0.1498281313106417
240000,12596.617118725326,0.0603200647310586,0.1496287456247955
240500,12622.601761783775,0.060194829107786,0.1497909582685679
241000,12648.586404842223,0.0600493197125615,0.1498326316941529
241500,12674.571047900672,0.0600485243558068,0.1503327789250761
242000,12700.55569095912,0.0601292329301941,0.1500218778382986
242500,12726.540334017569,0.0601514964291709,0.1503001179080456
243000,12752.524977076017,0.0599127516397857,0.1502145011909306
243500,12778.509620134466,0.059972390794428,0.1499058569315821
244000,12804.494263192913,0.0600540916784666,0.1503857183270156
244500,12830.478906251363,0.0600596566728199,0.1501931021921336
245000,12856.46354930981,0.059796266745252,0.1500849623698741
245500,12882.44819236826,0.0596990599951823,0.1500590548384934
246000,12908.432835426707,0.0598338392956065,0.1502663195133209
246500,12934.417478485157,0.0598002437909599,0.1504003696609288
247000,12960.402121543604,0.0597050246506114,0.1505197721999138
247500,12986.386764602054,0.0595225404031225,0.1501390349585563
248000,13012.371407660501,0.0594412350983475,0.1501570525579154
248500,13038.35605071895,0.0596638755159801,0.1503170155920088
249000,13064.340693777398,0.0593466152058681,0.1505749640055
249500,13090.325336835847,0.0596742131601786,0.1504825977608561
250000,13116.309979894295,0.0595380435770493,0.1505783419124782
250500,13142.294622952744,0.0592820080928504,0.1502685726154595
251000,13168.279266011192,0.0590850131993647,0.150583979440853
251500,13194.263909069641,0.0591076767232152,0.1504161392804235
252000,13220.248552128089,0.0590245808416511,0.1505377967841923
252500,13246.233195186538,0.0590526093365042,0.1508227873127907
253000,13272.217838244986,0.0588838414041674,0.1506267839577049
253500,13298.202481303435,0.0591722786120954,0.1504961194004863
254000,13324.187124361883,0.0590392915182746,0.1505513086449355
254500,13350.171767420332,0.0587512524652993,0.1508092668373137
255000,13376.15641047878,0.0588673427191679,0.1507000045385211
255500,13402.141053537229,0.0589251885903649,0.150874602375552
256000,13428.125696595676,0.0590424717302084,0.1510018934495747
256500,13454.110339654126,0.0588176464370917,0.1506842335220426
257000,13480.094982712573,0.0587474738786113,0.1510041465517133
257500,13506.079625771023,0.0586069314667838,0.1511505832895636
258000,13532.06426882947,0.058711096738989,0.1513465885072946
258500,13558.04891188792,0.0586460945851285,0.1511043952777981
259000,13584.033554946367,0.0587226257193833,0.1512283065821975
259500,13610.018198004816,0.0585198651897371,0.1509027644060552
260000,13636.002841063264,0.0585795011938898,0.1512463260442018
260500,13661.987484121713,0.058356860463391,0.151068348204717
261000,13687.97212718016,0.0583906541869509,0.1512407041154801
261500,13713.95677023861,0.0583244596564327,0.1513544705230742
262000,13739.941413297058,0.0583795235215802,0.1513364447746426
262500,13765.926056355507,0.0583624276696355,0.1512283126357942
263000,13791.910699413955,0.0582860924405395,0.1512598451226949
263500,13817.895342472404,0.0583147175711928,0.1512587233446538
264000,13843.879985530852,0.0583920476929051,0.1511201672255993
264500,13869.864628589301,0.0581042047560913,0.1510751154273748
265000,13895.849271647749,0.0583966197373229,0.1514051617123186
265500,13921.833914706198,0.0580290631914977,0.1513229273259639
266000,13947.818557764645,0.0579336482333019,0.1513555964920669
266500,13973.803200823095,0.0577766056667314,0.1511460780166089
267000,13999.787843881542,0.057935834480304,0.1513398298993706
267500,14025.772486939992,0.0579143649010802,0.1511990176513791
268000,14051.75712999844,0.0579189373092958,0.1514581020455807
268500,14077.741773056889,0.0576941118706599,0.1516439656261354
269000,14103.726416115336,0.0577479828134528,0.1518027959391474
269500,14129.711059173786,0.0576223504904191,0.151736335363239
270000,14155.695702232233,0.0575869649401283,0.1515099187381565
270500,14181.680345290682,0.0578921007545432,0.1516293261665851
271000,14207.66498834913,0.0575315036549,0.1517183105461299
271500,14233.64963140758,0.0575004949714639,0.1515211868099868
272000,14259.634274466027,0.0573750592047872,0.1515223125461489
272500,14285.618917524476,0.0573995124723296,0.1514873935375362
273000,14311.603560582924,0.0573275510541861,0.1519109413493424
273500,14337.588203641373,0.0573708855736185,0.1517633732873946
274000,14363.57284669982,0.0572683114442043,0.1517307094763964
274500,14389.55748975827,0.0572039061007672,0.151508797192946
275000,14415.542132816718,0.057325960995513,0.1516721311490982
275500,14441.526775875167,0.0570639601864968,0.1515865221153944
276000,14467.511418933615,0.0572432660410413,0.1517025493085384
276500,14493.496061992064,0.0571361189140589,0.1518264538608491
277000,14519.480705050511,0.0571820383556769,0.1516777647193521
277500,14545.46534810896,0.0570524292779737,0.1518636250402778
278000,14571.449991167408,0.0571345295466017,0.1517329572234302
278500,14597.434634225858,0.0571397007151972,0.1517690061591565
279000,14623.419277284305,0.0569051311686052,0.1520641292445361
279500,14649.403920342755,0.0569548277198919,0.1521283390466123
280000,14675.388563401202,0.0568971800676081,0.1517949120607227
280500,14701.373206459652,0.0569476715099881,0.151966129662469
281000,14727.3578495181,0.0569762946252012,0.1521508728619665
281500,14753.342492576548,0.0568329719753819,0.1523716542869806
282000,14779.327135634996,0.0569168603906291,0.1523356074467301
282500,14805.311778693445,0.056792420669808,0.1524031942244619
283000,14831.296421751893,0.0568703424651175,0.1520866632927209
283500,14857.281064810342,0.0568266106565715,0.1525654038414359
284000,14883.26570786879,0.0565469234279589,0.1521756544243544
284500,14909.25035092724,0.0568144853459671,0.1524020710494369
285000,14935.234993985687,0.0563976322082453,0.1523513838183134
285500,14961.219637044136,0.0564876813805312,0.1523851756937801
286000,14987.204280102584,0.0565880679932888,0.1522387349978089
286500,15033.63185327832,0.0563864991054288,0.1522207143716514
287000,15059.616496336768,0.0565075618505943,0.152684804983437
287500,15085.601139395218,0.0563892816862789,0.1527512746397406
288000,15111.585782453665,0.0564149268684559,0.1528999614529311
288500,15137.570425512115,0.0562946593345259,0.1524336074944585
289000,15163.555068570562,0.056295654947462,0.1525890659540891
289500,15189.539711629011,0.0562101764517137,0.1527287364006042
290000,15215.524354687459,0.0561630659649381,0.1527309976518154
290500,15241.508997745908,0.0561700221878709,0.152585680829361
291000,15267.493640804356,0.0559827668912475,0.1527219770941883
291500,15293.478283862805,0.0560028462350601,0.1526453839614987
292000,15319.462926921253,0.0558937098830938,0.1527692964300513
292500,15345.447569979702,0.0557380625832593,0.152965293964371
293000,15371.43221303815,0.0557808019220829,0.1529461443424224
293500,15397.416856096599,0.0558778078411705,0.152396438177675
294000,15423.401499155047,0.0557641036139102,0.15283237490803
294500,15449.386142213496,0.0558809883659705,0.1530621675774455
295000,15475.370785271944,0.0556613317676237,0.1528256151359528
295500,15501.355428330393,0.0558460026222746,0.152899962849915
296000,15527.34007138884,0.0558026680519105,0.1529438900761306
296500,15553.32471444729,0.0555991116052609,0.1530599172692746
297000,15579.309357505737,0.0555603466855245,0.1526803036686033
297500,15605.294000564187,0.0555011094438668,0.1531511580105871
298000,15631.278643622634,0.0555848010444606,0.1528706715907901
298500,15657.263286681084,0.0553613652591593,0.1535364051815122
299000,15683.247929739531,0.055430541793612,0.1531196183059364
299500,15709.23257279798,0.0554945525873336,0.1534631825052201
300000,15735.217215856428,0.0553641467486158,0.1530621687415987
300500,15761.201858914877,0.0552754903692402,0.1532300147227943
301000,15787.186501973325,0.0556490083436074,0.1535487917717546
301500,15813.171145031774,0.0553782580755068,0.1531894556246698
302000,15839.155788090222,0.0553703083351138,0.1531827049329877
302500,15865.140431148671,0.0551782839429506,0.1533933465834707
303000,15891.125074207119,0.0551045316024101,0.1532457761932164
303500,15917.109717265568,0.0551961700766696,0.1534248879179358
304000,15943.094360324016,0.0549957975599681,0.1534440389368683
304500,15969.079003382465,0.0549840667663374,0.1532007241621613
305000,15995.063646440913,0.0550035482447128,0.1532255059573799
305500,16021.048289499362,0.0550456945529731,0.1535071199759841
306000,16047.03293255781,0.054802179132821,0.1533741992898285
306500,16073.017575616259,0.0549606091008172,0.1534316469915211
307000,16099.002218674706,0.0549144925171276,0.1535251394379884
307500,16124.986861733156,0.0548932251040241,0.1533539216034114
308000,16150.971504791603,0.0547355853523185,0.153319000499323
308500,16176.956147850053,0.0547681882380857,0.1534935955423861
309000,16202.9407909085,0.0547578551486367,0.1530047196429222
309500,16228.92543396695,0.0546992105882964,0.1534553035162389
310000,16254.910077025397,0.0546600471097917,0.1535274009220302
310500,16280.894720083847,0.054811123831314,0.153692981461063
311000,16306.879363142294,0.0547266427784052,0.1534812089521438
311500,16332.864006200743,0.0545950447922223,0.1537436752114445
312000,16358.848649259191,0.0544690185852232,0.1538022491149604
312500,16384.833292317642,0.05439089417996,0.1542021399363875
313000,16410.81793537609,0.0543863224265805,0.1539329136721789
313500,16436.80257843454,0.0543737995067203,0.1538675865158438
314000,16462.787221492992,0.0543974526444799,0.1540174037218094
314500,16488.771864551443,0.0544161399557197,0.1537549409549683
315000,16514.756507609894,0.0543918888470216,0.1536884778179228
315500,16540.741150668342,0.054245582967269,0.1538101392798125
316000,16566.72579372679,0.0542598932188411,0.1538653252646327
316500,16592.710436785237,0.0540881438646465,0.1540556990075856
317000,16618.69507984369,0.0540392421244178,0.154208900174126
317500,16644.679722902136,0.0542483642420847,0.1539160192478448
318000,16670.664365960583,0.0541086198063567,0.1540320455096662
318500,16696.64900901903,0.0543026328123232,0.1535927285440266
319000,16722.633652077482,0.0541493682903819,0.1537673291750252
319500,16748.61829513593,0.0538352881085302,0.1540973810479045
320000,16774.602938194377,0.053898503210803,0.1540647081565112
320500,16800.587581252825,0.0539185789893963,0.1544747410807758
321000,16826.572224311276,0.0539668834971962,0.1543080310802906
321500,16852.556867369723,0.0537698884145356,0.1539182746782899
322000,16878.54151042817,0.0537007112725405,0.1541582092177122
322500,16904.52615348662,0.0537708809024479,0.1541232890449464
323000,16930.51079654507,0.0536671146837761,0.1542629720643162
323500,16956.495439603517,0.0537156206555664,0.1537177646532654
324000,16982.480082661965,0.0536734771958435,0.1542032682336866
324500,17008.464725720412,0.0536879883766232,0.1541007554624229
325000,17034.449368778864,0.0535446640933514,0.1542032619472593
325500,17060.43401183731,0.0536064859770704,0.1543294251896441
326000,17086.41865489576,0.0535673247431986,0.1543620990123599
326500,17112.403297954206,0.0536023111344547,0.1544150377158075
327000,17138.387941012657,0.053658769094909,0.154378990875557
327500,17164.372584071105,0.053469324557227,0.1542077714111656
328000,17190.357227129552,0.0533689391886582,0.1545907699037343
328500,17216.341870188,0.0534854236611863,0.1546718666795641
329000,17242.32651324645,0.053760943133966,0.1542528292629867
329500,17268.3111563049,0.0534866180569224,0.1542472029104828
330000,17294.295799363346,0.0532506619529158,0.1545130386948585
330500,17320.280442421794,0.0533029436192009,0.154564852360636
331000,17346.265085480245,0.0531276136389351,0.1544522093608975
331500,17372.249728538693,0.0534031289244012,0.1548802673351019
332000,17398.23437159714,0.0530916335956135,0.1542674754746258
332500,17424.219014655588,0.0532790861579997,0.1547710024751722
333000,17450.20365771404,0.0531610102880222,0.1548926527611911
333500,17476.188300772486,0.0531492807676841,0.1545051503926515
334000,17522.615873948223,0.0531373536905448,0.1547619856428355
334500,17548.60051700667,0.0530779166365391,0.154685384593904
335000,17574.585160065122,0.0529648047522641,0.1547552277334034
335500,17600.56980312357,0.0529250522668007,0.154794649919495
336000,17626.554446182017,0.0529206775063357,0.1548104302491992
336500,17652.539089240465,0.0530087388506217,0.1546617320273071
337000,17678.523732298916,0.052888671929395,0.1547304422128945
337500,17704.508375357364,0.0527847076664329,0.1545749905053526
338000,17730.49301841581,0.0530107272388704,0.154879136942327
338500,17756.47766147426,0.0527371982207114,0.1546189265791326
339000,17782.46230453271,0.052683924754092,0.1548892757855355
339500,17808.446947591157,0.0527696017597918,0.1553049376234412
340000,17834.431590649605,0.0527051946082792,0.1549084272701293
340500,17860.416233708052,0.0525227095786249,0.154820560477674
341000,17886.400876766504,0.0524155630664608,0.1551697591785341
341500,17912.38551982495,0.0526576849551929,0.1552857849746942
342000,17938.3701628834,0.0524312650741194,0.1552013067994266
342500,17964.354805941846,0.0526195169913989,0.1554570039734244
343000,17990.339449000297,0.0524720209505176,0.1551506104879081
343500,18016.324092058745,0.052653309496236,0.1552767709363252
344000,18042.308735117193,0.0524934857639891,0.1553184541407972
344500,18068.29337817564,0.0524863326936611,0.1552801469806581
345000,18094.27802123409,0.0523551323385618,0.1553939266595989
345500,18120.26266429254,0.0524624779245641,0.1553646372631192
346000,18146.247307350986,0.0525284727700636,0.1550357134547084
346500,18172.231950409434,0.0523068276233971,0.1553871654905378
347000,18198.216593467885,0.052334457715915,0.1551979237701743
347500,18224.201236526333,0.0520953185950929,0.1549613666720688
348000,18250.18587958478,0.0521334861732611,0.1553308439906686
348500,18276.170522643228,0.0521485942081199,0.1554896738380193
349000,18302.15516570168,0.0520555616167257,0.1553477314300835
349500,18328.139808760126,0.0520881623160676,0.1553330961614847
350000,18354.124451818574,0.0521434262263937,0.1552519919350743
350500,18380.10909487702,0.0518959397995786,0.155564023880288
351000,18406.093737935473,0.0517148470753454,0.1555673971306532
351500,18432.07838099392,0.0519686936168,0.15530043002218
352000,18458.063024052368,0.0519460326067928,0.1556383685674518
352500,18484.047667110815,0.0518627421370183,0.1559042066801339
353000,18510.032310169267,0.0518520072146202,0.1553623788058757
353500,18536.016953227714,0.0519547808180504,0.1557037036400288
354000,18562.00159628616,0.0518241758945805,0.1555651458911597
354500,18587.98623934461,0.0517064956220565,0.1554784160107374
355000,18613.97088240306,0.0518086711635987,0.1559774295892566
355500,18639.955525461508,0.0516261863594991,0.1557679052930325
356000,18665.940168519955,0.0516080979323305,0.1557949394918978
356500,18691.924811578403,0.0515911999027594,0.1559853090438991
357000,18717.909454636854,0.0516259871546935,0.1559785539284348
357500,18743.8940976953,0.051679461106687,0.1557724135927856
358000,18769.87874075375,0.0518852031564165,0.155900822719559
358500,18795.863383812197,0.0514977718703448,0.1557938137557357
359000,18821.848026870648,0.0516611717175692,0.1560213561169803
359500,18847.832669929096,0.0517866071531898,0.1561418897472322
360000,18873.817312987543,0.0514892231294652,0.1555842903908342
360500,18899.80195604599,0.0514176572687574,0.155677783768624
361000,18925.786599104442,0.0514305817778222,0.1560348710045218
361500,18951.77124216289,0.051362796111789,0.1558929439634084
362000,18977.755885221337,0.0513027628330746,0.1557960668578744
362500,19003.740528279784,0.0514381389475602,0.1558974517975002
363000,19029.725171338236,0.051280698764458,0.1557780385483056
363500,19055.709814396683,0.0512840768278692,0.1558895634952932
364000,19081.69445745513,0.0512399464751069,0.1556237265467643
364500,19107.67910051358,0.0512190733243187,0.1558580170385539
365000,19133.66374357203,0.0512808954590582,0.155736367451027
365500,19159.648386630477,0.0510300299465598,0.1557645266875624
366000,19185.633029688925,0.0511395578359952,0.1561283716000616
366500,19211.617672747372,0.0511900509191036,0.1558760481420904
367000,19237.602315805823,0.0511355842281773,0.1558433724567294
367500,19263.58695886427,0.0512294098189158,0.1564719369634986
368000,19289.57160192272,0.051013133561355,0.1558974431827664
368500,19315.556244981166,0.0510964224886265,0.1559841847047209
369000,19341.540888039617,0.0511232592616579,0.1565643090289086
369500,19367.525531098065,0.0508608610580267,0.1558861855883151
370000,19393.510174156512,0.0507904942896857,0.1564663115423172
370500,19419.49481721496,0.0506785766265238,0.1563570455182343
371000,19445.47946027341,0.0508010290395759,0.1563750635832548
371500,19471.46410333186,0.0507890991175372,0.1565665567759424
372000,19497.448746390306,0.0508475431670376,0.1564020959194749
372500,19523.433389448754,0.0507169416705437,0.1562252484727651
373000,19549.418032507205,0.0507739926761132,0.1566623102407902
373500,19575.402675565652,0.0506588992539036,0.156359294662252
374000,19601.3873186241,0.0507940722018247,0.1566161189693957
374500,19627.371961682547,0.0507070042476698,0.1566690690815448
375000,19653.356604741,0.0507026284685707,0.1566882149782031
375500,19679.341247799446,0.0506109873858804,0.1566059831529855
376000,19705.325890857894,0.0505915112662478,0.1565429044421762
376500,19731.31053391634,0.0506851351965451,0.1568966126069426
377000,19757.295176974792,0.0504694533592555,0.1567039883229881
377500,19783.27982003324,0.0505018568765081,0.1567141241393983
378000,19809.264463091688,0.050631064314075,0.1564426489640027
378500,19835.249106150135,0.0503140034488751,0.1567276387941092
379000,19861.233749208586,0.0503501826569845,0.156872953986749
379500,19887.218392267034,0.0506370307593897,0.1568515526596456
380000,19913.20303532548,0.0504257216525729,0.1568143744952976
380500,19939.18767838393,0.0503263286882429,0.1566206298302859
381000,19965.17232144238,0.050287761430809,0.156909002456814
381500,19991.156964500828,0.0503237459124648,0.1570531837642192
382000,20037.584537676565,0.0502589408606581,0.1568571778479963
382500,20063.569180735012,0.050134302706283,0.1569765864405781
383000,20089.553823793463,0.0500617448778939,0.1567941009998321
383500,20115.53846685191,0.050128734394093,0.156937156105414
384000,20141.52310991036,0.0501333061984041,0.1571128868963569
384500,20167.507752968806,0.0500253688187513,0.1572007539216429
385000,20193.492396027257,0.0501824072925956,0.1568774527404457
385500,20219.477039085705,0.0498659417753515,0.1571444266010075
386000,20245.461682144152,0.0499941581474558,0.1567614390514791
386500,20271.4463252026,0.049913252609258,0.1568222679197788
387000,20297.43096826105,0.0499043093623186,0.1568222648929804
387500,20323.4156113195,0.0500681094417814,0.1570362919010222
388000,20349.400254377946,0.0498693217487016,0.1569901020266115
388500,20375.384897436394,0.0497224172722781,0.1569754646625369
389000,20401.369540494845,0.0498746876619407,0.1570869835559278
389500,20427.354183553292,0.0497196343603718,0.1570250252261757
390000,20453.33882661174,0.0498076960648177,0.1569360382854938
390500,20479.323469670187,0.0496598005556734,0.1570644509047269
391000,20505.30811272864,0.0497669475153088,0.1569450502283871
391500,20531.292755787086,0.049575318567804,0.1571714635938406
392000,20557.277398845534,0.0495142906474939,0.1572063849307596
392500,20583.26204190398,0.0494592271388683,0.1571128878276795
393000,20609.246684962432,0.0496516505045292,0.157334798714146
393500,20635.23132802088,0.049642705846054,0.1571511926595121
394000,20661.215971079328,0.0495506680199469,0.1574226561933756
394500,20687.200614137775,0.0494626056388369,0.1574970099609345
395000,20713.185257196226,0.0494876522898266,0.1575161593500524
395500,20739.169900254674,0.0492870796078932,0.1575555829331278
396000,20765.15454331312,0.0494369614534662,0.1572108890395611
396500,20791.13918637157,0.0492725674776011,0.1576614719815552
397000,20817.12382943002,0.0492992048275482,0.1574643400963395
397500,20843.108472488468,0.0493594366998877,0.1574632155243307
398000,20869.093115546915,0.0494657875096891,0.1574496978428214
398500,20895.077758605363,0.0492950320731324,0.1573449342977255
399000,20921.062401663814,0.0495556369241967,0.1577256778255105
399500,20947.04704472226,0.0491310312172572,0.1576017669867724
400000,20973.03168778071,0.0491403746636933,0.1577943859156221
400500,20999.016330839157,0.0492516945960233,0.1577177969738841
401000,21025.000973897608,0.0492214813311875,0.1575521987397223
401500,21050.985616956055,0.0489775691676186,0.1575803640298545
402000,21076.970260014503,0.0492685922217788,0.1576310547534376
402500,21102.95490307295,0.0490878964483272,0.1577527136541903
403000,21128.9395461314,0.0491095640136336,0.1578326909802854
403500,21154.92418918985,0.0490582797356182,0.1575927482917904
404000,21180.908832248297,0.0490409828962583,0.1576333115808665
404500,21206.893475306744,0.0488996465683158,0.1576806181110441
405000,21232.878118365195,0.0490829256268625,0.1573021353688091
405500,21258.862761423643,0.0488600868302455,0.1576862474903464
406000,21284.84740448209,0.0489336384889611,0.1573730956297367
406500,21310.832047540538,0.0490173265279736,0.1577279302291572
407000,21336.81669059899,0.0488133714206924,0.1575736007653176
407500,21362.801333657437,0.0489769751293351,0.1578259295783937
408000,21388.785976715884,0.0487177591930958,0.1577076553367078
408500,21414.770619774332,0.0487426057443372,0.1576490805018693
409000,21440.755262832783,0.0488783776090713,0.1574226673692464
409500,21466.73990589123,0.0488586941173707,0.1578022798057645
410000,21492.724548949678,0.048735051012045,0.157616407610476
410500,21518.709192008126,0.0485662811479414,0.1574102696031332
411000,21544.693835066577,0.048544816145295,0.1575375632382929
411500,21570.678478125024,0.0486209500850236,0.1578923887573182
412000,21596.663121183472,0.0485945106956933,0.1574170277453959
412500,21622.64776424192,0.0485199641843792,0.1576152809429913
413000,21648.63240730037,0.048479213968676,0.157634440343827
413500,21674.61705035882,0.0484406513387511,0.1576006368268281
414000,21700.601693417266,0.0485028720686386,0.1576558423694223
414500,21726.586336475713,0.0483018973136495,0.1578473334666341
415000,21752.570979534165,0.0483645135209371,0.1580309511628002
415500,21778.555622592612,0.0481901792045391,0.1580703658983111
416000,21804.54026565106,0.048436276261782,0.1581199297215789
416500,21830.524908709507,0.0484221631668333,0.157921674195677
417000,21856.50955176796,0.0486129975506628,0.1578676137141883
417500,21882.494194826406,0.0482635343287256,0.1581199367064982
418000,21908.478837884853,0.0481140468364174,0.1580061637796461
418500,21934.4634809433,0.0483005063579184,0.1581706288270652
419000,21960.448124001752,0.0485466019417799,0.1585322157479822
419500,21986.4327670602,0.0481247821298893,0.1578090339899063
420000,22012.417410118647,0.0483086576714413,0.1580140509176999
420500,22038.402053177095,0.0481210036705306,0.1582032912410795
421000,22064.386696235546,0.048229340060061,0.1582551051396876
421500,22090.371339293994,0.0481144434488669,0.1578079084865749
422000,22116.35598235244,0.0480100830573064,0.157889008289203
422500,22142.34062541089,0.0481466462078969,0.1576547145377844
423000,22168.32526846934,0.0480379111140791,0.1577031498309224
423500,22194.309911527787,0.047985630313633,0.1578180454671383
424000,22220.294554586235,0.0480524223785323,0.1581526058726012
424500,22246.279197644682,0.0479029347552568,0.1580737521871924
425000,22272.263840703134,0.0477731278406281,0.1580219354946166
425500,22298.24848376158,0.0479395114671206,0.1584218263160437
426000,22324.23312682003,0.0479192367383802,0.1584387233015149
426500,22350.217769878476,0.0479003510772599,0.158440975472331
427000,22376.202412936927,0.0478657642051985,0.1581199341453611
427500,22402.187055995375,0.0478683477886079,0.1583069274201989
428000,22428.171699053823,0.0477472864440642,0.1582258257549256
428500,22454.15634211227,0.0476449160050833,0.1585187024902552
429000,22480.14098517072,0.0478152709765709,0.1583283296786248
429500,22526.56855834646,0.0477784973409143,0.1580715009476989
430000,22552.553201404906,0.0477538478262431,0.1583486059680581
430500,22578.537844463353,0.047523651006486,0.1584375954698771
431000,22604.522487521805,0.047652071199991,0.1583655017893761
431500,22630.507130580252,0.0473854965784994,0.1582032947335392
432000,22656.4917736387,0.0474087539623724,0.1584364650771021
432500,22682.476416697147,0.0474592457176186,0.1584567411337047
433000,22708.4610597556,0.0475805063178995,0.1585840354673564
433500,22734.445702814046,0.0472900790882704,0.158575021661818
434000,22760.430345872493,0.0474143216961238,0.1583801498636603
434500,22786.41498893094,0.0475067559855233,0.158901690505445
435000,22812.399631989392,0.0474280387970793,0.1584139396436512
435500,22838.38427504784,0.0473668109661957,0.1584116800222546
436000,22864.368918106287,0.0474445370819012,0.158366632182151
436500,22890.353561164735,0.047355880105897,0.1584939111489802
437000,22916.338204223186,0.0472926659640506,0.1583711376879364
437500,22942.322847281634,0.0472121551101736,0.1581165543757379
438000,22968.30749034008,0.0472539011097978,0.1583395879715681
438500,22994.29213339853,0.0472356127793318,0.1582945329137146
439000,23020.27677645698,0.0470700247315107,0.1583238255698233
439500,23046.261419515427,0.0472185162616369,0.1585941717494279
440000,23072.246062573875,0.0473489215728477,0.1588115792255848
440500,23098.230705632322,0.0469936928420793,0.1586099413689226
441000,23124.215348690774,0.0469386302465864,0.1585660052951425
441500,23150.19999174922,0.0470664463282446,0.1582990391179919
442000,23176.18463480767,0.0470268901772215,0.1586707714013755
442500,23202.169277866116,0.047129462374869,0.1589647773653268
443000,23228.153920924568,0.0470867229887517,0.1588588862214237
443500,23254.138563983015,0.0468251241072721,0.1588160838000476
444000,23280.123207041463,0.0469056292022287,0.1587383563164621
444500,23306.10785009991,0.0470662480765895,0.1588735256809741
445000,23332.09249315836,0.0468680588965071,0.1585615007206797
445500,23358.07713621681,0.0468831684229371,0.1587710247840732
446000,23384.061779275256,0.0469201398809673,0.1586347275879234
446500,23410.046422333704,0.047018736397149,0.1586932956706732
447000,23436.031065392155,0.0468909188057296,0.1586392293684184
447500,23462.015708450603,0.0468275049315707,0.1589219686575234
448000,23488.00035150905,0.0466611234987794,0.1589028199668973
448500,23513.984994567498,0.0466392570415337,0.1590515121351927
449000,23539.96963762595,0.0468436094488424,0.1588892971631139
449500,23565.954280684397,0.0469756000311463,0.158458995167166
450000,23591.938923742844,0.046702269319212,0.158595296787098
450500,23617.92356680129,0.0466257380248862,0.1585615030489862
451000,23643.908209859743,0.0468239309884666,0.1585468621924519
451500,23669.89285291819,0.0466142089098866,0.1586662626359611
452000,23695.877495976638,0.0466476057008549,0.1588363528717309
452500,23721.862139035085,0.0464428576124191,0.1589005689602345
453000,23747.846782093537,0.0465579560659534,0.1588769061490893
453500,23773.831425151984,0.046587969041866,0.1588296028785407
454000,23799.81606821043,0.0465774359036004,0.1591641542036086
454500,23825.80071126888,0.0465939326641091,0.1591258517000824
455000,23851.78535432733,0.0467465999172418,0.1590729125309735
455500,23877.769997385778,0.0463732829375658,0.1589444943238049
456000,23903.754640444226,0.0464013103592151,0.1591303625609725
456500,23929.739283502677,0.0463724881956295,0.159012084826827
457000,23955.723926561124,0.0464456389345286,0.1592047105077654
457500,23981.70856961957,0.0464786383708997,0.1589422423858195
458000,24007.69321267802,0.0466756358364364,0.1589557609986513
458500,24033.67785573647,0.0465158102742861,0.15893210680224
459000,24059.662498794918,0.0464158225440769,0.1592283661011606
459500,24085.647141853366,0.0462301564766676,0.1591258596163243
460000,24111.631784911813,0.0463583748423843,0.159036865690723
460500,24137.616427970264,0.0462359214507159,0.1593015785329044
461000,24163.601071028712,0.0461204269231529,0.1588577590882778
461500,24189.58571408716,0.0463915715954499,0.1588048185221851
462000,24215.570357145607,0.0460951832210412,0.158951258752495
462500,24241.555000204058,0.0460959737683879,0.1590593967121094
463000,24267.539643262506,0.0460297825666202,0.1589264804497361
463500,24293.524286320953,0.0461297707479388,0.159466037293896
464000,24319.5089293794,0.0460699353861855,0.1591382445767521
464500,24345.493572437852,0.0460375353686686,0.1588678925763815
465000,24371.4782154963,0.0460908068525895,0.159112341934815
465500,24397.462858554747,0.0459172679766197,0.1591551383025944
466000,24423.447501613195,0.0466313070828618,0.1595234861597418
466500,24449.432144671646,0.0459961864398792,0.1592328697443008
467000,24475.416787730093,0.0458932152214401,0.159033483825624
467500,24501.40143078854,0.0458763197930238,0.1592204794287681
468000,24527.38607384699,0.0459812797234917,0.1591055812314152
468500,24553.37071690544,0.0459268104568764,0.1593027031049132
469000,24579.355359963887,0.0457049644537619,0.1593567803502082
469500,24605.340003022335,0.0458600190067954,0.1592846852727234
470000,24631.324646080782,0.0458393448025162,0.1591078327037394
470500,24657.309289139233,0.045590068148158,0.1594322510063648
471000,24683.29393219768,0.045655468955374,0.1593308732844889
471500,24709.27857525613,0.0457077487335482,0.15921371569857
472000,24735.263218314576,0.0454966390207118,0.1593286108691245
472500,24761.247861373027,0.0456785268870589,0.1594097181223333
473000,24787.232504431475,0.0456055740978627,0.1595584112219512
473500,24813.217147489922,0.0455576665153785,0.1594502758234739
474000,24839.20179054837,0.0455755564908031,0.1593691697344184
474500,24865.18643360682,0.0454628465922724,0.1596428996417671
475000,24891.17107666527,0.0458470950688933,0.1594716738909483
475500,24917.155719723716,0.0454097685069427,0.1592475131619721
476000,24943.140362782164,0.0454008245687873,0.159490825375542
476500,24969.125005840615,0.0455970260663889,0.1595032119657844
477000,24995.109648899062,0.0456685892386303,0.1594570311717689
477500,25041.5372220748,0.0453807425474224,0.1593601582571864
478000,25067.521865133247,0.0454389883379917,0.1595798167400062
478500,25093.5065081917,0.0454628458537627,0.1594525284599512
479000,25119.491151250146,0.0454111610852123,0.1593770559411496
479500,25145.475794308593,0.0453513256143196,0.1597352630924433
480000,25171.46043736704,0.0451773895038059,0.1595347558613866
480500,25197.445080425492,0.0450529489571636,0.1594761863816529
481000,25223.42972348394,0.045286125390703,0.1591652818024158
481500,25249.414366542387,0.0451533351806574,0.1592272352427244
